date,username,tweet,polarity
2021-04-12,bpmp_gorontalo,buka seluruh guru jenjang paud dikdasmen bawah kemdikbud link daftar,1
2021-04-12,Kemdikbud_RI,saat tebak serba serbi benua asia dasar tunjuk gambar ikan jawab,2
2021-04-12,bpmp_gorontalo,moga bantu upa sembilan bahan pokok sedikit bisa ringan beban wujud peduli kami kepada bapak ibu lama telah kerja sama jaga bersih lingkung kantor kata amin sambut hubung masyarakat nwr,2
2021-04-12,Dikpora_bantul,adapun karakter utama maksud religius nasionalis mandiri gotong royong integritas lebih kenal lima karakter sebut kita simak informasi grafis ikut,2
2021-04-12,istakalisa,universitas kristen duta wacana ukdw yogyakarta universitas islam nahdlatul ulama unisnu jepara menandatangani janji kerja sama pks dukung program kampus merdeka merdeka ajar,1
2021-04-12,publikbicaracom,sarasehan implementasi merdeka ajar,2
2021-04-12,pusdatin_dikbud,sudah manfaat fitur kelas maya portal rumah ajar rumah ajar ajar mana kapan siapa,1
2021-04-12,Kjunchicken_,merdeka ajar bisa milih mau beberapa mata kuliah ambil kampus,2
2021-04-12,bingunlg,kayak banyak soal banyak kampus ikut kampus merdeka ajar aku ga ikut,2
2021-04-12,ryankurniawan91,mendikbud tengah jargon keluar merdeka ajar lalu gk jelas usual business bahkan parah utbk pkb guru dan terus,2
2021-04-12,pusdatin_dikbud,siap siap ajar jangan lupa sarap dulu ikut jadwal acara televisi edukasi hari senin april vidiouseetv,2
2021-04-11,perjadin,mpkt b sks lebur mpkt sks mpk tiada bobot sks mpk bhs inggris rang kompensasi sempat ambil mk pilih makupil lebar sks kasus biop jalan program merdeka ajar,2
2021-04-11,himatikaunpad,mbkm luncur tukar mahasiswa merdeka assalamualaikum warrahmatullah wabarakatuhselamat malam akang teteh semua informasi tarik kena program merdeka ajar kampus merdeka mbkm ada luncur tukar mahasiswa merdeka,2
2021-04-11,Kemdikbud_RI,sering jadi bencana alam panas global tunjuk kita harus lebih peduli lingkung penting ajar kepada anak din bagaimana cara simak jelas ikut,2
2021-04-11,HMIG_UNDIP,indonesian international stundent mobility awards rangka implementasi program merdeka ajar kampus merdeka direktorat jenderal didik tinggi ditjen dikti kemendikbud rancang program mobilitas internasional mahasiswa indonesia cont,2
2021-04-11,bemfikomunisba,layan masyarakat serta guru ajar mahasiswa umum durasi min detik maksimal menit pilih satu topik merdeka ajar toleransi budaya anti korupsi literasi semangat era biasa baru link daftar daring,1
2021-04-11,bemfebunud,luncur tukar mahasiswa merdekahalo civitas ekonomi salah satu program merdeka ajar kampus merdeka mbkm guru tinggi canang kemendikbud program tukar mahasiswa merdeka,2
2021-04-11,puspresnas,aduh ken punya prestasi harus sedang apa nah minpres punya main kecil kecil sedang bingung kamu dapat apa kasih tahu minpres,2
2021-04-11,Kemdikbud_RI,salah satu program merdeka ajar kampus merdeka tukar mahasiswa merdeka jangan lewat luncur senin april pukul wib kanal youtube kemendikbud ri,2
2021-04-11,perpusdikbud,halo pandemi memang waktu berat kita semua hari pus dikbud ikan tips kalian hemat keluar masa pandemi ayo simak tips bawah moga tips manfaat,1
2021-04-10,ditjendikti,jangan lewat luncur tukar mahasiswa merdeka hari senin april pukul wib selesai kanal youtube kemendikbud ri,2
2021-04-10,ditjendikti,utas halo satu program merdeka ajar kampus merdeka mbkm guru tinggi canang kemendikbud program tukar mahasiswa merdeka,1
2021-04-10,ypramudya,peluang mas video simulasi masuk kkn merdeka ajar apa nama lah,2
2021-04-10,Riau24Com,prodi hutan unilak lolos dapat hibah program coe merdeka ajar kampus merdeka tri dikti,1
2021-04-10,bbgp_jabar,kembang mandiri life skill serta didik sahabat catat tanggal waktu segera registrasi,2
2021-04-10,Kemdikbud_RI,selamat akhir pekan isi akhir pekan main main tradisional salah satu contoh main tradisional tarik balogo kalimantan selatan simak bahan perlu cara main,2
2021-04-10,perpusdikbud,kalian bisa baca koleksi fiksi bawah lalu aplikasi eperpusdikbud ayo unduh aplikasi lalu pinjam koleksi digital,1
2021-04-10,perpusdikbud,tidak asa libur akhir pekan telah tiba pus dikbud punya rekomendasi buku fiksi bisa kalian baca isi waktu libur rumah apa buku langsung kita lihat bawah,1
2021-04-09,ALMI_Indonesia,kuliah rupa bagi mata kuliah lintas disiplin energi panas bumi kembang universitas gadjah mada serap konsep merdeka ajar kampus merdeka,1
2021-04-09,perjadin,sisi menteri nadiem sedang giat galak merdeka ajar buah program bisa langsung eksekusi tahun masa jabat nah apa jadi ristek dikbud gabung,2
2021-04-09,Boyked02,terima kasih pak menteri tahun terbit sktp guru khusus pns jauh lebih cepat tahun lalu moga cair bisa lebih cepat,1
2021-04-09,Kemdikbud_RI,mendikbud nadiem makarim tunjuk optimisme atas kembang implementasi bijak didik kalimantan timur kunjung kerja sebut titik berat bangun sdm lalu jumlah terobos merdeka ajar baca berita lengkap,2
2021-04-09,TerpaduUPI,beberapa penting harus perhati laksana utbk sbmptn,2
2021-04-09,Kemdikbud_RI,syukur atas apa kita milik kita obsesi apa tidak bisa milik kita tidak akan pernah rasa cukup kata oprah winfrey,2
2021-04-09,sevima_official,tips kampus terap program merdeka ajar,1
2021-04-09,bingoonez,jadi bagi upaya cerdas hidup bangsa dukung kampus merdeka merdeka ajar kampus vokasi terap anti didik ajar,2
2021-04-09,kb_ntb,kata ncancambinca bahasa mbojo bima,2
2021-04-09,putulino,pedoman operasional beban kerja dosen tahun po bkd tahun nomor kp hubung laksana bijak merdeka ajar kampus merdeka mbkm reduksi beban administrasi dosen sederhana dokumen karier dosen satu sistem integrasi,2
2021-04-09,pusdatin_dikbud,kelas kelas bisa unjung,0
2021-04-08,Kemdikbud_RI,selamat pagi jelang akhir pekan bagai tayang televisi edukasi siap hadir teman waktu ajar simak jadwal acara lengkap,1
2021-04-08,memeimeiiiii,merdeka ajar resah jiwa raga,2
2021-04-08,skayangku,belum buat cair nunggu ampe bulan lambat jadi merdeka ajar gk sejahtera ajar suka sedih kadang tugas kepala keluarga punya anak,1
2021-04-08,dit_sma,akhir tantang inovasi siswa sama tanos sama buka ayo segera daftar karya inovasi kalian banyak hadiah tarik,1
2021-04-08,puslapdik,halo motivasi najwa shihab kita sama sama bagi ilmu kreasi kolaborasi bangun negeri,1
2021-04-08,Kemdikbud_RI,tahu apa burung cepat dunia jawab elang peregrine alap alap kawah simak fakta unik elang peregrine ikut,2
2021-04-08,BadanBahasa,halo anda baca tulis penting banyak manfaat kita dapat kita paham betapa penting milik tahu literasi baca tulis,1
2021-04-08,kb_ntb,kita renung sama penuh makna haji agus salim pimpin,1
2021-04-08,perpusdikbud,jurnal handep terbit kala dua tahun desember juni cakup utama sejarah budaya sangat utama tulis bisa muat masalah kalimantan akses jurnal,2
2021-04-07,Kemdikbud_RI,selamat pagi sarap mulai aktivitas hari ikut jadwal acara televisi edukasi hari kamis april,1
2021-04-07,iainsasbabel,iain syaikh abdurrahman siddik bangka belitung kunjung rektor universitas bangka belitung bahas tindak lanjut kait tukar dosen mahasiswa program merdeka ajar kampus merdeka ruang tamu rektor gedung rektorat kampus padu april,2
2021-04-07,Dikpora_bantul,tentu ayah bunda ingin tahu bagaimana cara lindung anak anak dampak negatif televisi kita ajar sama sumber informasi,2
2021-04-07,Dikpora_bantul,sosial emosional butuh interaksi sosial langsung orang tua asuh percaya sumber informasi,1
2021-04-07,collegemenfess,dong giat merdeka ajar kampus merdeka pernah kalian jalan apa ada ikut lomba prestasi lomba klaim nil mata kuliah bahkan nil skripsi,2
2021-04-07,unnesmenfess,bisa tema buat event merdeka ajar gak stuck banget,1
2021-04-07,UMalikussaleh,selamat kepada prodi akuakultur fakultas tani hasil lolos terima program bantu program studi model center excellent coe program merdeka ajar kampus merdeka menteri didik budaya ri tahun,1
2021-04-07,PDI_Perjuangan,kuat patriotisme nasionalisme harus terus gelora kepada diri guru siswa sesuai amanat menteri didik ri ajar tekan wujud siswa merdeka ajar,1
2021-04-07,kumparan,unikama nanti jadi pusat model terap kurikulum merdeka ajar kampus merdeka mbkm prodi bk beri mentoring universitas lain,0
2021-04-07,PDAMSurabaya,lalu janji kerja sama nanti mahasiswa fisip upn dapat ikut program magang merdeka ajar kampus lama bulan magang,2
2021-04-07,Kemdikbud_RI,tahu bedibai bahasa bulungan arti turun ritual bedibai rupa agenda rutin kesultananan bulungan pernah lihat langsung ritual bedibai,1
2021-04-07,Harian_Jogja,program studi akuntansi unisa model coe merdeka ajar kampus merdeka,1
2021-04-07,kb_ntb,selamat siang padan istilah bahasa indonesia bisa kalian cari padan kata tepat kata grafis ikut,2
2021-04-07,bbkalteng,pernah tanya tanya kaidah pakai huruf kapital simak jelas salam literasi,2
2021-04-07,perpusdikbud,ada bahan ajar harap jadi referensi serta didik program selenggara kewirausahaan sosial bas masalah lingkung hidup kembang usaha bahan dasar eceng gondok unduh buku,2
2021-04-06,Kemdikbud_RI,selamat pagi siap catat alat tulis kita ajar sama ikut jadwal acara televisi edukasi hari rabu april,1
2021-04-06,hetifah1,diskusi sama calon guru gerak ajar praktik hari pertama kunjung sama mas menteri kaltim,1
2021-04-06,Dikpora_bantul,bapak ibu ptk jangan ragu terima vaksin vaksin covid aman halal,2
2021-04-06,timescoid,anton prasetyo terus menjajagi kerja sama luar negeri malaysia new zaeland thailand jepang terap merdeka ajar kampus merdeka mbkm,1
2021-04-06,Kemdikbud_RI,rangka hari sehat dunia pusat kuat karakter ada gelar wicara ajar pancasila didik masa pandemi saksi youtube cerdas karakter kemdikbud ri rabu april pukul wib,1
2021-04-06,unikama_,program studi prodi jadi center excellence coe merdeka ajar kampus merdeka mbkm,1
2021-04-06,gtkdikmendiksus,salah satu layan sedia menteri didik budaya sedia unit layan disabilitas harap ada dapat bantu fasilitas tumbuh kembang anak autism lejit potensi,1
2021-04-06,bukik,bagaimana terap asesmen diagnosis kelas merdeka ajar,1
2021-04-06,unaminofficial,prodi ilmu hukum jadi model center excellence coe merdeka ajar kampus merdeka,1
2021-04-06,pusdatin_dikbud,kenal orang pahlawan nasional wanita indonesia nama maria walanda maramis saksi video maria walanda youtube tv edukasi lalu taut,1
2021-04-06,TerpaduUPI,tahap registrasi calon mahasiswa baru jalur ppa mandiri universitas didik indonesia,2
2021-04-06,ant_on8,saat didik memang ubah citra rasa semangat penting semua cita cita usul bagus gubernur,1
2021-04-06,kompascom,tanya siapa peran sukses program merdeka ajar keluarga,1
2021-04-06,kb_ntb,kata pola bahasa samawa sumbawa,2
2021-04-06,BinaPustaka,buku mts kma terbit bina pustaka,1
2021-04-06,Kemdikbud_RI,dia jawab dapat jawab lima nama samudra tepat terima kasih bantu chandra,2
2021-04-06,polibatam_,umum hasil seleksi teliti politeknik negeri batam hai berita lengkap silah klik,1
2021-04-05,Kemdikbud_RI,selamat pagi simak jadwal acara hari selasa april dapat saksi siar langsung,1
2021-04-05,bangsalwedhus,program merdeka ajar kampus kok muncul siapa tahu mau magang tahun kan lumayan,1
2021-04-05,Kemdikbud_RI,teman waktu istirahat bantu chandra dapat kalian tebak nama nama samudra maksud,0
2021-04-05,bpmp_gorontalo,simak ulas berita,2
2021-04-05,Invisibleivn,misi ken ulang maba boleh ga yaa program merdeka ajar keren gin saat saya pasuk detik semester tua,2
2021-04-05,bukik,buka sekolah harus harus pasti alam anak merdeka ajar lebih dar lepas beban orangtua guru,2
2021-04-05,kb_ntb,kata bosok bahasa sasak lombok,2
2021-04-05,puspresnas,hai mulai tahun registrasi ajang talenta kompetisi selenggara puspresnas laku lalu satu portal web simak informasi utas,1
2021-04-05,sutrisna_wibawa,kr hari prihal merdeka ajar ajar merdeka tidak ada salah tafsir tidak sama tafsir mimpi,1
2021-04-05,InfoSmanim,rapat dinas siap ajar tatap muka ppdb,1
2021-04-05,Kemdikbud_RI,selamat pagi siap ajar saksi bagai tayang teman waktu ajar hari,1
2021-04-04,Kemdikbud_RI,tahu banyak karakter anak karakter utama apa perlu tumbuh kuat anak usia dini simak jelas ikut,2
2021-04-04,kniukemdikbud,selamat paskah raya moga sukacita damai senantiasa serta kita semua,1
2021-04-04,hanesyaayu,open donasi pojok baca sdn karangpatihan april mei,2
2021-04-04,Kemdikbud_RI,selamat paskah umat kristiani moga sukacita damai senantiasa serta kita semua,1
2021-04-04,kumparan,program merdeka ajar kampus merdeka gadang gadang bijak profesional merdeka dosen mahasiswa,2
2021-04-03,drystannnn,merdeka ajar perata teknologi bisa optimal,1
2021-04-03,biounpad,kuliah dosen tamu koleksi kola spesimen hayati assalamualaikum wr wb rangka terap kurikulum merdeka ajar kampus merdeka mbkm program studi biologi universitas padjadjaran selenggara kuliah dosen tamu mata kuliah,1
2021-04-02,fsubarkah,juang masa kini bagaimana wujud cita cita nasional cerdas hidup bangsa ikut laksana tertib dunia jangan bebas ekspres jogedt tiktok payung semboyan merdeka ajar,2
2021-04-02,Viena_Wu,cara daftar kampus ajar cukup mudah cara login lalu pilih daftar isi informasi data pribadi milik aplikasi merdeka ajar kampus merdeka isi formulir daftar kampus ajar,2
2021-04-02,ImaSatrianto,sila info cara daftar kampus ajar login website pilih daftar lalu isi formulir data diri install aplikasi merdeka ajar kampus merdeka mbkm isi formulir kampus ajar follow ig sila,2
2021-04-02,fajarwahyu99,bagaimana cara daftar kampus ajar gampang banget sobat pasti data kamu benar pddiktipunya akun aplikasi merdeka ajar kampus merdekamengisi formulir daftar kampus ajar batch nah sobat,2
2021-04-02,mackylafavv,masalah merdeka ajar gak bagus aku bakar malang,2
2021-04-02,trilogy_30,pak dosen cerita dong alam jalan program merdeka ajar kampus merdeka,0
2021-04-02,himatikaunpad,tambah wawas merdeka ajar kampus merdeka fakultas ilmu budaya unpad ada kuliah umum kaji bahasa matematika judul kenal model matematika prediksi punah bahasa,1
2021-04-02,puslapdik,selamat ingat jumat agung khidmat tenang hari kudus renung kasih korban kita semua,1
2021-04-02,ditpsd_dikbud,selamat hari buku anak dunia makin banyak kita baca makin banyak kita tahu,1
2021-04-02,Kemdikbud_RI,selamat ingat jumat agung umat kristiani khidmat tenang renung kasih korban kita semua,1
2021-04-02,Dikpora_bantul,bisa tonton video lalu aplikasi rumah ajar dapat unduh gratis playstore maupun app store,0
2021-04-02,gyuyeriniejk,baru sadar sekarang tanggal merah merdeka ajar,2
2021-04-01,Boyked02,kami guru pns butuh vaksin tidak bisa pungkiri kami butuh tunjang sertifikasi kami bisa cair cepat bisa tahan hidup tengah pandemi,2
2021-04-01,chaaciii,kampus terap kurikulum merdeka ajar tau bisa pilih sks,2
2021-04-01,bbgp_jabar,informasi lengkap dapat akses laman program guru gerak,1
2021-04-01,puspresnas,hai simak kisah inspiratif orang siswa prestasi asal smkn purworejo nama slamet sarwo edi tonton video link ikut,2
2021-04-01,dit_sma,hai hitung hari daftar tonos sama buka siap diri kalian,1
2021-04-01,keashe24,kerjasama perlu makin gencar capai merdeka ajar kerangka negara ri remaja mudah percaya cari jatidiri orang tua siswa percaya sekolah jalan masa depan berapa luas lingkung sekolah,1
2021-04-01,GanecaDigital,mimin mau tips ajar online saran pak nadiem makarim simak informasi cara geser kiri postingan atas moga kamu tetap semangat wujud indonesia merdeka ajar salam literasi,1
2021-04-01,anggiedwidowati,harus bebas semua biar mereka kompetisi kompetisi kalah harus terima belum kompetisi potong merdeka ajar hongkong,2
2021-04-01,Pasjabar1,uin bandung lsf kerjasama kait merdeka ajar,1
2021-04-01,puspresnas,april apa,2
2021-04-01,collegemenfess,pernah sedang kuti program merdeka ajar kampus merdeka bisa responden terima kasih belum,1
2021-04-01,iamaaaaarrrrr,aku putus kuliah ga bisa lanjut semester dua urus ga dapat kip simak debat kip kuliah merdeka twitter,2
2021-04-01,kb_ntb,najwa shihab ajak banyak baca temu buku buku favorit,1
2021-04-01,Mingkemin1,salur pick jasa antarcodsatu buku kalian harga kami siapa mala anis,1
2021-04-01,bpmp_gorontalo,awal bangkit siar digital indonesia kita bawa semangat diri solosche radio vereeniging maju siar indonesia penting sama,0
2021-04-01,lpmsuaka,rektor uin bandung mahmud nyata komitmen terap merdeka ajar kampus merdeka mulai tahun akademik bentuk siap laksana luas jejaring kerjasama bagai pihak,1
2021-04-01,VBlogger4,putus sama sinergitas menteri pandu selenggara ajar masa pandemi covid,1
2021-04-01,EEfalta,tantang pertama bantu uang kuliah kip kuliah besar juta per semester sama semua program studi baik guru tinggi negeri maupun swasta masalah apa patok segitu juta ujar nadiem acara merdeka ajar episode kip kuliah,2
2021-04-01,FMB9ID_,respons potensi dampak negatif perintah keluar surat putus sama skb menteri didik budaya menteri negeri menteri sehat menteri agama pandu selenggara ajar masa pandemi covid,1
